-0.008	-0.012	0.211	0.072	0.093	0.107	0.146	-0.009	0.003	-0.001	-0.007	0.003	0.001	0	-0.002
0	0.003	-0.102	-0.035	0.107	-0.056	-0.069	0.047	-0.032	-0.004	-0.014	-0.005	0.001	0.001	0.001
-0.011	-0.011	-0.066	-0.044	0.035	-0.08	-0.084	0.002	0.014	0.009	-0.01	0.005	0.001	-0.005	0
0.036	0.004	0.004	-0.011	0.002	0.003	0.008	0.005	0.006	0	-0.007	0.003	0.004	-0.002	0.001
-0.054	0.002	-0.012	-0.012	0.007	-0.015	-0.027	0.004	0.002	0.004	-0.002	0	-0.003	-0.002	0.002
0.036	-0.001	-0.002	-0.004	0.001	-0.005	0.003	0.004	0.001	-0.003	-0.002	0.002	0.001	-0.001	0
0.018	0	-0.004	-0.005	0.001	-0.003	-0.008	-0.001	0.004	0.002	-0.005	-0.003	0	-0.002	-0.001
-0.056	-0.002	-0.001	-0.001	0.002	-0.003	-0.004	0.002	-0.001	0.003	-0.001	-0.002	-0.001	0.001	0
0.061	0.002	-0.005	-0.004	0.001	-0.002	-0.004	0	0.001	0	-0.003	0.002	0.003	0.001	-0.001
-0.035	-0.002	0.001	-0.001	0	0	-0.002	0	0	0.002	-0.001	-0.002	-0.001	0	0.001
0.011	0.001	-0.004	-0.003	0	-0.002	-0.005	0.002	0.001	0.001	-0.001	0.001	0	0	0
-0.005	-0.002	0	0	0	0.001	-0.002	0	0.001	0.001	0	0	0	0	0.001
0.006	-0.001	-0.002	-0.001	-0.001	-0.001	-0.003	0.002	0	0.001	-0.001	0	0	0	0
-0.006	-0.001	0	-0.001	-0.001	0	-0.002	0	0.001	0.001	0	0	-0.001	0.001	0.001
0.006	0.001	-0.001	-0.001	-0.001	0	-0.002	0.001	0	0.001	-0.001	-0.001	0	0	0
-0.006	-0.001	0	-0.001	-0.001	0.001	-0.001	0	0.001	0.002	0	-0.001	0	0	0
0.005	0.001	-0.002	-0.001	-0.001	0	-0.002	0	0.001	0.001	-0.001	-0.001	0	0	0
-0.004	-0.002	0	0	-0.001	0.001	-0.001	0	0	0.001	0	0	0	0	0
0.006	0	-0.001	-0.001	-0.001	0.001	-0.002	0	0	0.001	-0.001	0	0	0	0
-0.01	0.001	0	0	-0.001	0.001	-0.002	0	0	0.001	0	0	0	0	0
0.011	0.002	-0.001	0	-0.001	0.001	-0.002	0	0.001	0.001	0	0	0	0	0
