0	0	0.15	-0.01	-0.01	0.019	0.043	-0.003	0.022	0.016	0.004	0.004	-0.003	-0.003	-0.004
0	-0.001	0.055	-0.017	-0.021	-0.051	0.006	0.026	0.005	0.008	-0.004	0.002	-0.004	0	-0.004
0	0.003	-0.023	-0.011	0.013	-0.034	0.012	-0.019	-0.016	-0.014	0.001	-0.002	-0.005	0.002	-0.002
0	0.005	0.005	0.002	-0.002	-0.001	0.013	-0.011	-0.001	-0.006	0.005	0	-0.002	-0.002	-0.003
0	-0.002	-0.005	-0.003	0.004	-0.009	-0.005	-0.005	-0.005	-0.004	0	0.001	-0.002	-0.001	-0.004
0	0	0.004	0.001	0	-0.001	-0.001	-0.003	-0.004	-0.004	0.003	-0.003	0	0	0
0	0.001	-0.001	-0.001	0.001	-0.003	-0.001	0	-0.003	-0.002	0.004	-0.002	-0.001	0.001	0
0	0.003	0	0.001	-0.001	-0.001	0	0	-0.002	-0.001	0.001	-0.001	0	-0.001	-0.001
0	0.008	-0.002	-0.001	0.001	-0.002	0	0	-0.001	-0.001	0.001	-0.002	0	0.001	-0.001
0	0.002	-0.001	0.001	0	0.001	0	-0.002	-0.001	0	0.001	-0.001	0	0.001	0
0	0.002	-0.002	0.001	0	-0.001	-0.001	0	-0.001	-0.001	0.001	-0.001	0	0.001	0
0	-0.001	-0.001	0.001	-0.001	0.001	-0.001	-0.001	0	-0.002	0.001	-0.001	0	0	-0.001
0	-0.002	-0.001	0	-0.001	0	-0.001	0	-0.001	-0.001	0	0	0	0	-0.001
0	0.002	0	0	-0.001	0.001	-0.001	-0.001	0	-0.001	0.001	0	0	0.001	-0.001
0	0.003	-0.001	0	-0.001	0	0	0	0.001	-0.001	0	0	0	0.001	-0.001
0	0.002	-0.001	0.001	-0.001	0.001	0	0	0.001	0	0	0	-0.001	0.001	0
0	0	-0.001	0.001	-0.001	0	0	0	0	-0.001	0.001	0	0	0.001	-0.001
0	-0.003	0	0	0	0.001	0	0	0.001	-0.001	0	0	0	0.001	-0.001
0	-0.001	-0.001	0	-0.001	0	-0.001	0	0.001	-0.001	0	0	-0.001	0.001	-0.001
0	0.001	0	0	0	0	0	0	0.001	0	0	0	-0.001	0.001	0
0	0.002	0	0	0	0	0	0	0.001	-0.001	0.001	0	0	0.001	0
