-0.003	-0.002	-0.045	0.133	-0.162	0.094	0.07	0.009	0.009	0.011	0.003	-0.009	0.008	0.001	0
-0.018	0.003	0.014	-0.014	-0.047	-0.036	-0.057	-0.031	0.013	0.001	-0.001	0.001	-0.003	-0.003	-0.001
0.032	-0.003	0.005	-0.059	0.068	-0.016	-0.017	-0.001	-0.009	0.003	0.015	0.011	0.007	-0.001	-0.003
0.016	-0.003	0.007	0.003	0.016	0.006	0.019	0.001	-0.003	-0.001	0.001	-0.002	-0.001	0.001	-0.001
-0.064	-0.003	0.003	-0.01	0.016	-0.013	-0.012	0	-0.004	-0.007	0.001	-0.001	0.001	0.003	0.002
0.033	0.003	0.001	-0.001	0	-0.002	0.004	-0.001	0	0	-0.001	0	0	0.001	0
0.036	-0.001	-0.001	-0.003	0.008	-0.004	-0.002	0.002	-0.003	-0.002	0.001	0.003	0.001	0.001	-0.002
-0.064	-0.001	0.003	-0.002	0.003	0.001	0.003	-0.001	0	0.001	-0.001	0	0.001	0.001	0
0.049	0	0	-0.002	0.002	-0.004	-0.003	0.001	-0.001	-0.001	0	0	0	0.001	0
-0.031	-0.001	0	0.001	0.001	0	0.001	0	-0.001	0.001	-0.001	0.001	0	0	0
0.018	0.001	0.001	-0.003	0.002	-0.001	0	0	-0.001	-0.001	0	0	0	0.001	0
-0.002	0	0	0.001	0.001	-0.001	0.001	0	-0.001	0	0.001	0.001	0	0	0.001
-0.001	0.001	0.001	-0.001	0.002	-0.001	0	0	-0.001	0	0	0.001	0	0	0.001
-0.009	-0.001	0	0	0.001	0	0.001	0	-0.001	0	0	0	0	0	0.001
0.009	0.001	0	0	0.001	-0.001	0	0	0	0	0	0	0	0.001	0.001
0.002	0	0.001	0	0.001	0	0.001	0	-0.001	0	-0.001	0	0	0.001	0
-0.003	0	0	-0.001	0.001	-0.001	0	0	-0.001	-0.001	0	0	0	0.001	0
-0.006	0	0	0	0	0	0.001	0	0	0	0	0	0	0.001	0
0.007	0.001	0	-0.001	0	-0.001	0	0	0	-0.001	0	0	0	0	0
-0.002	-0.001	0	0	0	0	0.001	0	-0.001	0	0	0	0	0	0
0.004	0.001	0	-0.001	0	-0.001	0	0	-0.001	-0.001	0	0	0	0	0
