0	0.002	-0.007	-0.069	-0.052	-0.041	0.011	0.002	0.017	0.001	0.016	-0.004	-0.003	0.004	-0.002
-0.014	-0.001	0.036	-0.077	0.051	0.034	0.04	-0.009	-0.029	0.006	0.013	-0.001	-0.002	-0.003	-0.005
0.01	0.003	0.008	-0.014	0.051	0.023	0.024	-0.031	0.011	0.019	0.01	0.002	0.001	-0.009	-0.001
0.034	-0.001	0.002	-0.004	0.005	0.007	-0.004	-0.008	0.006	0.003	0.008	0.002	0	-0.003	-0.001
-0.068	-0.001	0.003	-0.004	0.01	0.001	0.006	-0.002	-0.005	-0.002	0.003	0.004	-0.004	0	0
0.039	0.001	0.003	-0.002	0.002	-0.002	-0.002	-0.004	-0.001	-0.001	0.003	0.004	-0.001	0.001	-0.001
0.017	-0.004	0.001	-0.002	0.004	0.001	0.001	-0.002	-0.001	0.001	-0.001	-0.001	-0.001	-0.002	-0.002
-0.038	0.002	-0.001	0	0.002	0	0.001	-0.003	0	0.002	-0.001	0.003	0.001	-0.002	-0.002
0.026	-0.002	0	-0.001	0.003	0.002	0	-0.001	-0.001	0.001	-0.001	0.001	0.002	0.001	-0.001
-0.017	0.001	0	-0.001	0.001	-0.001	0	-0.001	0	0	0.001	0.001	0	0	-0.001
0.017	-0.003	0.002	0	0.002	0.001	0.001	0	-0.001	-0.001	0	0.001	0	0	0
-0.015	-0.004	0.003	0.001	0	-0.001	0.002	0	-0.001	0	0.001	0.002	0	0	0
0.014	0	0.001	0	0.001	0	0	0	-0.001	0	0	0.001	0.001	0	0
-0.017	-0.004	0	0	0	0	0	0	-0.001	0	0.001	0.001	0	-0.001	-0.001
0.013	0.002	-0.001	0	0.001	0	0.001	0	0	0	0	0.001	0	0	-0.001
-0.001	-0.002	0	0.001	0	0	0	0	-0.001	0.001	0	0.001	0	-0.001	0
-0.002	0	0.001	0	0.001	0	0.001	0	0	0	0	0.001	0	-0.001	0
-0.004	0	0.001	0	0.001	0	0	0.001	0	0	0	0.001	-0.001	-0.001	0
0.005	0.003	0	0	0.001	0	0	0	0	0	0	0.001	0	0	0
-0.001	-0.001	0	0	0	0	0	0	0	0	0	0.001	0.001	0	0
0	0.001	0	0	0	0	0.001	0	-0.001	0	0	0.001	0.001	0	0
