-0.003	-0.002	-0.059	-0.034	0.233	0.04	-0.057	-0.008	-0.002	-0.006	0.002	0.003	0.004	0.003	0.002
-0.014	0.001	0.01	-0.024	-0.009	-0.002	0.031	0.013	-0.019	-0.017	0.008	0.004	0.01	-0.001	-0.001
0.034	-0.009	0.023	0.043	-0.083	-0.008	0.037	-0.007	-0.008	-0.002	-0.004	-0.001	0.004	-0.003	-0.003
0.005	-0.004	0.002	-0.009	-0.001	-0.011	-0.013	0	0.006	0.003	-0.001	-0.004	0.002	0.001	-0.002
-0.053	0	0.006	0.007	-0.026	0	0.005	0.002	0.003	0.003	0	0.006	0.002	0.002	0
0.037	-0.003	0.001	-0.002	-0.003	-0.003	-0.004	0.001	0.003	0.003	0	-0.004	-0.002	0	-0.002
0.024	0.002	0.003	0.002	-0.011	0.001	0.002	0	0.001	0.002	0.001	0.001	0	-0.001	-0.002
-0.058	-0.002	0	-0.001	-0.002	-0.001	-0.001	0.001	0.002	0.002	0	0	-0.001	0	0
0.05	0	0.001	0.002	-0.006	0	0.003	0	0	0	0	0.002	0.001	0	0
-0.034	-0.002	0	-0.001	0	-0.001	-0.001	0.001	0	0.001	0.001	0	-0.001	-0.001	0
0.021	0.001	0.001	0.002	-0.006	0	0.003	0	0.001	0.001	-0.001	0	-0.001	0	0
-0.008	-0.002	0	-0.001	0	0	0	0	-0.001	0	0	0	-0.001	-0.001	0
0.003	0	0.002	0.001	-0.003	0	0.001	0	0.001	0	0	0	-0.001	0	-0.001
-0.009	0.002	-0.001	0	0	0	0	0	0	0.001	0	0	-0.001	0	0
0.01	-0.002	0.001	0.001	-0.002	0	0.001	0	0	0	0	0.001	0	0	0
-0.001	0.001	0	-0.001	-0.001	0	0	0.001	0	0.001	0	0	-0.001	0	0
-0.003	-0.001	0.001	0.001	-0.002	0	0.001	0	0	0.001	0	0	0	0	0
-0.003	0	0	-0.001	-0.001	0	0	0	0	0.001	0	0.001	0	0	0
0.006	-0.001	0.001	0	-0.002	0	0.001	0	0	0	-0.001	0	0	0	0
-0.004	0.001	0	-0.001	-0.001	0	0	0	0	0	0	0	0	0	0
0.004	-0.001	0	0.001	-0.001	0	0.001	0.001	0	0	-0.001	0	0	0	0
