-0.002	-0.002	0.082	0.081	-0.012	0.013	-0.102	-0.026	0.038	0.034	-0.015	-0.02	0.005	-0.015	-0.006
-0.017	0.001	-0.073	-0.064	-0.014	0.07	-0.002	-0.06	0.068	0.028	-0.003	-0.014	-0.002	-0.019	0
0.002	-0.014	-0.037	-0.034	-0.003	0.048	0.018	0.008	-0.028	0.003	0.004	0.008	-0.013	0.007	0.011
0.053	-0.002	-0.009	0.002	0.003	-0.004	-0.02	0.001	-0.006	-0.007	0.002	0.003	-0.007	0.015	0.006
-0.075	0.009	0.002	-0.003	0.002	0.009	0.016	-0.005	-0.003	-0.006	0.002	0.001	-0.003	0.005	0.002
0.017	0.004	-0.001	-0.001	-0.002	0.003	0.001	0	-0.004	-0.002	0	0.003	-0.002	-0.001	-0.002
0.05	-0.003	-0.002	-0.003	0	0.005	0.005	0	-0.003	-0.001	-0.001	0.004	-0.001	0.002	-0.004
-0.05	-0.007	0.001	-0.001	-0.001	0.001	-0.002	0.002	0	-0.002	0.002	0.003	-0.001	0.001	-0.001
0.015	-0.002	-0.005	-0.002	0	0.002	0.004	-0.001	-0.001	-0.002	0.003	0.001	-0.001	0	0.001
-0.009	0.006	-0.003	0	-0.004	0	0.001	0	-0.003	-0.002	0.003	0.002	0.001	0	0.002
0.022	-0.002	-0.002	-0.001	-0.002	0.002	0.004	0	-0.001	-0.001	0.002	0.001	-0.001	0.001	0.001
-0.017	-0.002	0.003	-0.004	0	0.001	0	0.001	-0.002	0	0	0	-0.001	0.002	-0.001
0.004	0	0	-0.002	-0.001	0.003	0.003	0	0	0	0.001	0	-0.001	0	-0.002
-0.002	0.002	0	0	-0.002	0.001	0.001	0	-0.002	-0.001	0.002	0	-0.001	0	-0.002
0	0	-0.001	0	-0.001	0.001	0.001	0	-0.001	-0.001	0.003	0	0	-0.001	-0.001
0.007	0.001	0.001	-0.001	-0.001	0.001	0	0	-0.001	0	0.001	-0.001	-0.001	0	0
-0.005	-0.002	0	-0.001	-0.001	0.001	0.001	0	0	-0.001	0.001	-0.001	-0.001	0.001	0.001
-0.004	0	0	-0.001	-0.002	0.001	0.001	0	-0.001	-0.001	0.001	0	-0.001	0.001	0.001
0.004	0.002	0	0	-0.001	0.001	0.002	0	0	0	0.002	0	-0.001	0	0
0.003	0.001	0.001	-0.001	-0.001	0.001	0	0	-0.001	0	0.002	0.001	0	0	0
0	0.001	0	-0.001	-0.001	0.001	0.001	0	-0.001	0	0.001	0.001	0	0	0
