-0.007	-0.009	0.24	-0.166	0.221	0.006	0.15	0	-0.002	0.002	0.001	0	-0.004	0.004	0
-0.015	0.003	-0.045	0.02	-0.076	-0.048	-0.025	-0.009	0.032	0.012	0.002	-0.008	0	0.002	0.002
0.042	-0.005	-0.064	0.047	-0.048	0.015	-0.06	-0.002	-0.032	-0.023	-0.005	-0.002	0.003	0.001	-0.001
-0.003	0.002	-0.016	0.006	-0.003	0.009	0.013	0.003	-0.001	-0.001	-0.003	0.003	-0.004	-0.001	0.002
-0.044	-0.002	-0.017	0.012	-0.012	0.008	-0.014	0.003	0.002	-0.007	-0.002	-0.003	0.005	-0.002	0
0.018	0	-0.005	0.005	-0.003	0.002	0	-0.001	0.002	0.005	0	0.006	-0.002	0.003	-0.003
0.052	0.003	-0.01	0.003	-0.005	0.002	-0.004	0	-0.001	-0.004	0	0	0.003	-0.001	0.002
-0.064	-0.003	-0.002	0.001	-0.001	0.001	0	0.002	0.004	0.003	0	0	-0.004	0.002	-0.002
0.066	0.002	-0.006	0.004	-0.004	0	-0.004	-0.001	-0.002	-0.002	0.002	0.002	0.003	-0.001	0.001
-0.04	0.003	-0.001	-0.001	0	0.001	0.002	0.003	0.002	0.002	0	-0.001	-0.003	0.001	-0.001
0.017	0	-0.003	0.004	-0.002	0.001	-0.003	-0.001	0	0	0.002	0	0.001	-0.001	0
0.005	0.002	-0.001	0	-0.001	0.001	0.001	0.001	0.001	0.001	0	0	-0.001	0	-0.001
-0.01	0	-0.001	0.002	0	0.001	0	0	0	-0.001	0	-0.001	0.001	0	0
-0.003	-0.001	-0.002	0.001	-0.001	0.001	0.001	0	0	0	-0.001	0	-0.001	0	0
0.009	0	0	0.001	-0.001	0.001	0	0	0	0	0	-0.001	0	0	0
0.001	0	-0.002	0.001	-0.001	0.001	0.001	0	0	0	0	0.001	0	0	0
-0.007	0.001	0	0.001	0	0.001	0	0	0	0	0	0	0.001	0	0
0.002	-0.001	-0.002	0	-0.001	0.001	0.001	0	0	-0.001	0	0	0	0	0
0.001	0	0	0.001	0	0.001	0	0	0	0	0	0	0	0	0
0.002	-0.001	-0.001	0	-0.001	0.001	0	0.001	0	0	0	0	0	0	0
-0.001	0.001	0	0	0	0	0	0	0	-0.001	0	0	0	0	0
