-0.001	0.004	0.173	-0.235	0.078	-0.125	-0.061	0.016	-0.013	-0.02	0	-0.007	0	-0.001	0.006
-0.019	0.001	-0.036	0.006	-0.012	0.018	-0.012	-0.018	-0.027	0.009	0.009	-0.001	0.008	0.002	0
0.048	-0.008	-0.058	0.07	-0.046	0.054	0.061	-0.025	0	-0.003	-0.009	-0.006	-0.005	-0.001	0.001
-0.012	0.003	-0.021	0	0	0.011	0.009	0.003	0.005	0.003	-0.004	-0.001	0.002	-0.002	-0.001
-0.038	-0.007	-0.016	0.016	-0.009	0.01	0.014	-0.006	0.004	0.005	0.006	-0.002	-0.001	0	0
0.021	0.003	-0.006	0.002	0.002	0.006	0.004	0.004	-0.001	-0.003	-0.002	-0.001	-0.001	-0.003	-0.001
0.043	0.001	-0.009	0.006	-0.005	0.003	0.001	-0.004	0.003	0.003	0.001	0.002	0.003	-0.001	-0.004
-0.08	-0.004	-0.004	0	0.001	0.004	0.006	0.001	0	-0.001	0	-0.002	-0.004	0	0
0.071	0.003	-0.005	0.005	-0.003	0.003	0.002	-0.002	0.002	0.001	0	0.001	0.003	0	-0.002
-0.048	-0.001	-0.003	-0.001	-0.001	0.001	0	-0.001	0	0	-0.001	0	-0.002	0	0.001
0.024	-0.001	-0.003	0.005	0	0.004	0.004	-0.001	0	0	0	-0.001	0.001	0	-0.001
0	0.002	-0.002	0	0	0	-0.001	-0.001	0	0	0	-0.001	0	0	0.001
-0.008	-0.001	-0.002	0.002	0	0.002	0.003	-0.001	0.001	-0.001	0	0	0.001	0	0
-0.004	-0.001	-0.002	0	0	0.001	0	0	0	-0.001	0	-0.001	-0.001	0	0.001
0.011	0.001	-0.001	0.002	-0.001	0.001	0.001	-0.001	0	0	0	0.001	0	0	0
-0.003	0	-0.003	0	0.001	0.002	0.001	0	0	-0.001	0	0	-0.001	0	0
-0.004	0	0	0.001	0	0	0.001	-0.001	0	0.001	0	0	0	0	0
0.001	0	-0.002	0	0	0.001	0	0	0	0	0	0	0	0	0
0.002	-0.002	-0.001	0.002	0	0.001	0.002	-0.001	0	0	0	0	0	0	0
0	0	-0.002	0	0	0	-0.001	0	0	0	0	0	0	0	0
0.002	0.002	-0.001	0.001	0	0.001	0.001	-0.001	-0.001	0	0	0	0	0	0
