0	0	0.347	0.027	0.035	-0.073	-0.088	-0.013	0.004	-0.004	-0.01	-0.008	0.004	0.003	0.001
0	0	-0.089	0.009	-0.052	0.019	0.068	0.024	-0.013	0.006	-0.006	-0.002	0.001	0.006	-0.002
0	-0.006	-0.086	-0.006	-0.005	0.003	-0.022	-0.005	-0.007	-0.006	0.007	-0.002	-0.001	0.004	-0.001
0	-0.002	-0.013	-0.007	0.002	0.011	0.005	-0.008	-0.007	0.009	-0.002	0.004	0.002	0.005	0
0	0.003	-0.018	-0.001	0.003	0.003	0.002	0.004	0.001	-0.006	0.003	-0.002	-0.004	0.003	0
0	-0.004	-0.006	-0.004	-0.002	0.006	0.006	-0.002	-0.003	0.003	0	-0.002	-0.002	0.002	0
0	0.002	-0.013	-0.001	0.002	0.002	-0.001	0.003	0.004	-0.002	0.002	0.004	-0.002	0.001	-0.001
0	0.001	-0.002	-0.004	-0.003	0.004	0	0.002	0	0.001	0	0.003	0.002	0	0.001
0	0.001	-0.009	0	0.002	0.001	0.001	-0.001	0	-0.001	0.003	0.002	-0.002	0	0
0	-0.001	0.002	0	0	0	0	0.001	0	0	-0.002	0.002	0	0.001	0.001
0	0.002	-0.006	0	0	0.002	0.001	-0.001	0	-0.001	0.001	0	-0.002	0	0
0	-0.004	0	0	-0.001	0	-0.001	0	0.001	0	-0.002	0.001	0	0	0
0	0.002	-0.005	0	-0.001	0.002	0	0	0	0.001	0.001	0	-0.001	0	0
0	0	0	-0.001	0	0.001	0	0	0.001	0	-0.001	0.001	0	0	0
0	-0.001	-0.003	0	0.001	0	0.001	0	-0.001	0	0.001	0	-0.001	0.001	0
0	0.004	0	-0.001	0	0.001	0.001	0	0	0	0	0.001	0	0	0
0	-0.001	-0.002	-0.001	0	0.001	0	0	0	0	0.001	0	0	0	0
0	0.002	-0.001	-0.001	-0.001	0.001	0	0	0	0	0	0.001	0	0	0.001
0	0	-0.003	0	-0.001	0	-0.001	0	0	0	0	0	-0.001	0	0
0	0	0	0	0	0.001	0	0	0	0	-0.001	0	-0.001	0	0
0	-0.004	-0.003	0	0	0	0	0	-0.001	0	0	-0.001	-0.001	0	-0.001
