0	0	0.052	-0.139	-0.047	-0.026	0.02	0.025	0.002	-0.018	0.006	-0.013	0	-0.004	0.003
0	0	-0.004	0.019	-0.009	0.037	-0.02	-0.034	0.041	-0.009	-0.002	-0.009	-0.006	0.003	0.004
0	-0.022	0.012	0.052	0.04	0.011	-0.021	-0.01	-0.006	-0.002	-0.013	-0.007	-0.004	0.004	0.002
0	0.002	0.001	0.001	-0.002	-0.005	-0.004	0.009	-0.003	0.005	-0.003	-0.008	-0.002	0.003	0
0	-0.002	0.008	0.015	0.01	0.004	-0.003	-0.007	0.001	0.004	0.005	-0.004	0.001	0	-0.001
0	-0.002	-0.003	-0.001	0.002	-0.001	0.001	0.005	-0.001	0	-0.002	-0.009	0.002	0.002	0
0	-0.008	0.003	0.006	0.002	0.003	-0.003	-0.004	-0.001	0.004	0	0.002	-0.001	-0.002	0.001
0	0.001	0	-0.001	0.001	0	-0.001	0	0.002	0.001	0	0	0.001	-0.002	0
0	-0.004	0	0.003	0	0	-0.001	-0.001	-0.001	0.002	0.001	0	0.001	-0.002	0
0	-0.001	0	0	0.002	-0.001	0	0	0	0.002	0	0.001	0.001	-0.002	0
0	-0.003	0.001	0.002	0	0	0	-0.002	0	0.002	0.001	0	0	-0.001	0
0	-0.004	0	0	0	0	0.001	-0.001	0.001	0.001	0.001	0	-0.001	-0.001	0
0	-0.005	-0.001	0	0.001	0	0.001	0	0	0.001	0.001	0	-0.001	0	0
0	0	0	-0.001	0.001	-0.001	0.001	0.001	0	0.001	0.001	0	0.001	-0.001	-0.001
0	0.002	-0.001	-0.001	0.001	0	0.001	-0.001	0	0.002	0.001	0	0	-0.001	0
0	0.004	0.001	-0.002	0	0	0	-0.001	0	0.001	0.001	0	0	-0.001	0
0	0	0	-0.001	0.001	0.001	0.001	-0.001	0	0.002	0.001	0	0	-0.001	-0.001
0	0.001	0	0	0	0	0.001	-0.001	0	0.001	0.001	0	0	-0.001	-0.001
0	-0.001	0	-0.001	0.002	0	0	-0.001	-0.001	0.001	0.001	0	0	0	-0.001
0	0.001	0	-0.001	0.001	0	0.001	-0.001	0	0	0.001	0	0	0	0
0	-0.001	0	0	0.001	0	0	-0.001	0	0.001	0.001	0	0	0	-0.001
